																																										
General Info																																										
																																										
Run information																																										
593	D11	Unknown	AcetoPhAssay 84/96	0.592876	455.01	265	12																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.16669	494.88	245	13																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.602845	495.01	265	13																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.21343	534.88	245	14																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.61304	535.02	265	14																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.26048	574.88	245	15																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.623117	575.02	265	15																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.30592	614.88	245	16																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.632953	615.02	265	16																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.35139	654.88	245	17																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.642722	655.01	265	17																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.39839	694.88	245	18																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.652886	695.02	265	18																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.44404	734.88	245	19																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.662599	735.02	265	19																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.48865	774.88	245	20																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.672165	775.02	265	20																																			
593	D11	Unknown	AcetoPhAssay 84/96	1.53354	814.88	245	21																																			
593	D11	Unknown	AcetoPhAssay 84/96	0.681697	815.01	265	21																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.623233	23.33	245	1																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.47819	23.46	265	1																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.6637	63.32	245	2																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.488275	63.46	265	2																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.701045	103.32	245	3																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.496901	103.46	265	3																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.740241	143.32	245	4																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.50573	143.46	265	4																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.780015	183.32	245	5																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.514544	183.46	265	5																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.818618	223.32	245	6																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.523195	223.46	265	6																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.858022	263.32	245	7																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.531882	263.46	265	7																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.898213	303.32	245	8																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.540745	303.46	265	8																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.93889	343.32	245	9																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.54974	343.46	265	9																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.979679	383.32	245	10																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.558655	383.46	265	10																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.02273	423.32	245	11																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.569292	423.46	265	11																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.06283	463.32	245	12																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.576659	463.46	265	12																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.10325	503.32	245	13																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.585386	503.46	265	13																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.14539	543.32	245	14																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.594588	543.46	265	14																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.18632	583.32	245	15																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.603226	583.46	265	15																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.22616	623.32	245	16																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.611769	623.46	265	16																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.26722	663.32	245	17																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.62049	663.46	265	17																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.30782	703.32	245	18																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.629121	703.46	265	18																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.34751	743.32	245	19																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.637776	743.46	265	19																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.38761	783.32	245	20																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.646103	783.46	265	20																																			
593	E11	Unknown	AcetoPhAssay 85/96	1.42745	823.32	245	21																																			
593	E11	Unknown	AcetoPhAssay 85/96	0.654548	823.46	265	21																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.611392	24.53	245	1																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.473455	24.67	265	1																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.645292	64.53	245	2																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.481543	64.67	265	2																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.681824	104.53	245	3																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.490063	104.67	265	3																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.719848	144.53	245	4																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.498723	144.67	265	4																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.759356	184.53	245	5																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.507747	184.66	265	5																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.79711	224.53	245	6																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.516189	224.67	265	6																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.83606	264.53	245	7																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.525018	264.67	265	7																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.873751	304.53	245	8																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.533346	304.67	265	8																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.912264	344.53	245	9																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.541816	344.67	265	9																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.951705	384.53	245	10																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.550401	384.67	265	10																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.990893	424.53	245	11																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.559009	424.67	265	11																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.03064	464.53	245	12																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.567692	464.67	265	12																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.07023	504.53	245	13																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.576377	504.67	265	13																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.11004	544.53	245	14																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.584941	544.67	265	14																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.14992	584.53	245	15																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.593648	584.67	265	15																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.189	624.53	245	16																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.601975	624.67	265	16																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.22857	664.53	245	17																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.610561	664.67	265	17																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.26811	704.53	245	18																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.618985	704.67	265	18																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.30755	744.53	245	19																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.627397	744.67	265	19																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.34669	784.53	245	20																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.635683	784.67	265	20																																			
593	F11	Unknown	AcetoPhAssay 86/96	1.38548	824.53	245	21																																			
593	F11	Unknown	AcetoPhAssay 86/96	0.644033	824.67	265	21																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.629141	32.98	245	1																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.473282	33.12	265	1																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.667549	72.97	245	2																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.482041	73.11	265	2																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.705776	112.97	245	3																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.490678	113.11	265	3																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.746173	152.97	245	4																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.499784	153.11	265	4																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.787326	192.97	245	5																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.508874	193.11	265	5																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.828448	232.97	245	6																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.517933	233.11	265	6																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.87005	272.97	245	7																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.527041	273.11	265	7																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.912127	312.98	245	8																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.536212	313.11	265	8																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.954098	352.97	245	9																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.545314	353.11	265	9																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.996618	392.97	245	10																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.55461	393.11	265	10																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.03903	432.97	245	11																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.563683	433.11	265	11																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.08136	472.98	245	12																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.572705	473.11	265	12																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.12373	512.97	245	13																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.581817	513.11	265	13																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.16528	552.98	245	14																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.590796	553.11	265	14																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.20837	592.98	245	15																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.599688	593.11	265	15																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.24979	632.98	245	16																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.608487	633.11	265	16																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.29136	672.98	245	17																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.617365	673.11	265	17																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.33262	712.98	245	18																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.625952	713.11	265	18																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.37409	752.97	245	19																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.634596	753.11	265	19																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.41603	792.98	245	20																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.643598	793.11	265	20																																			
593	G11	Unknown	AcetoPhAssay 87/96	1.45929	832.98	245	21																																			
593	G11	Unknown	AcetoPhAssay 87/96	0.652689	833.11	265	21																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.639655	34.18	245	1																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.481612	34.32	265	1																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.679166	74.18	245	2																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.490716	74.32	265	2																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.720967	114.18	245	3																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.50018	114.32	265	3																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.765407	154.18	245	4																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.510354	154.32	265	4																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.810141	194.18	245	5																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.520569	194.32	265	5																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.855227	234.18	245	6																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.530601	234.32	265	6																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.900117	274.18	245	7																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.540508	274.32	265	7																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.945538	314.18	245	8																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.550538	314.32	265	8																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.989932	354.18	245	9																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.560294	354.32	265	9																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.03538	394.18	245	10																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.570261	394.32	265	10																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.08046	434.18	245	11																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.579896	434.32	265	11																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.12496	474.18	245	12																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.589703	474.32	265	12																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.17056	514.18	245	13																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.599317	514.32	265	13																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.21451	554.18	245	14																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.608804	554.32	265	14																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.25914	594.18	245	15																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.618526	594.32	265	15																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.30267	634.18	245	16																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.627855	634.32	265	16																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.34749	674.18	245	17																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.637298	674.32	265	17																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.39139	714.18	245	18																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.646848	714.32	265	18																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.43641	754.18	245	19																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.656723	754.32	265	19																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.48387	794.18	245	20																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.666573	794.32	265	20																																			
593	H11	Unknown	AcetoPhAssay 88/96	1.53481	834.18	245	21																																			
593	H11	Unknown	AcetoPhAssay 88/96	0.677595	834.32	265	21																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.704533	44.42	245	2																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.519435	44.56	265	2																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.746061	84.42	245	3																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.528485	84.56	265	3																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.786313	124.42	245	4																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.53721	124.56	265	4																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.827982	164.42	245	5																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.546349	164.56	265	5																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.871267	204.42	245	6																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.555807	204.56	265	6																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.915981	244.42	245	7																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.56575	244.56	265	7																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.962249	284.42	245	8																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.575945	284.56	265	8																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.00821	324.42	245	9																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.585853	324.56	265	9																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.05408	364.42	245	10																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.595959	364.56	265	10																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.09978	404.42	245	11																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.606022	404.56	265	11																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.14518	444.42	245	12																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.615738	444.56	265	12																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.19065	484.42	245	13																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.625576	484.56	265	13																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.23557	524.42	245	14																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.635317	524.56	265	14																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.28045	564.42	245	15																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.644847	564.56	265	15																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.32649	604.42	245	16																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.654817	604.56	265	16																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.37381	644.42	245	17																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.664991	644.56	265	17																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.42784	684.42	245	18																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.67785	684.56	265	18																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.47814	724.42	245	19																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.687663	724.56	265	19																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.53118	764.42	245	20																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.699115	764.56	265	20																																			
593	A12	Unknown	AcetoPhAssay 89/96	1.57981	804.42	245	21																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.709193	804.56	265	21																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.666727	4.43	245	1																																			
593	A12	Unknown	AcetoPhAssay 89/96	0.511197	4.56	265	1																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.654093	40.4	245	2																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.490695	40.54	265	2																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.689136	80.4	245	3																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.497855	80.54	265	3																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.726865	120.4	245	4																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.50609	120.54	265	4																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.765419	160.4	245	5																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.514835	160.54	265	5																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.803813	200.4	245	6																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.523455	200.54	265	6																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.842446	240.4	245	7																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.53183	240.54	265	7																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.881342	280.4	245	8																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.540252	280.54	265	8																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.92099	320.4	245	9																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.548831	320.54	265	9																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.960321	360.4	245	10																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.557368	360.54	265	10																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.999801	400.4	245	11																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.566019	400.54	265	11																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.04023	440.4	245	12																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.574625	440.54	265	12																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.07921	480.4	245	13																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.583136	480.54	265	13																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.11929	520.4	245	14																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.591533	520.54	265	14																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.15919	560.4	245	15																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.600041	560.54	265	15																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.19854	600.4	245	16																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.608437	600.54	265	16																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.23778	640.4	245	17																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.616892	640.54	265	17																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.27762	680.4	245	18																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.625564	680.54	265	18																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.31642	720.4	245	19																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.633423	720.54	265	19																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.3544	760.4	245	20																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.641401	760.54	265	20																																			
593	A02	Unknown	AcetoPhAssay 9/96	1.39184	800.4	245	21																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.649286	800.54	265	21																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.615049	0.4	245	1																																			
593	A02	Unknown	AcetoPhAssay 9/96	0.480527	0.54	265	1																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.650281	44.82	245	2																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.498232	44.96	265	2																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.685629	84.82	245	3																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.506929	84.96	265	3																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.721535	124.82	245	4																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.514837	124.96	265	4																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.760093	164.82	245	5																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.523599	164.96	265	5																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.796576	204.82	245	6																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.53164	204.96	265	6																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.83428	244.82	245	7																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.54024	244.96	265	7																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.870702	284.82	245	8																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.548222	284.96	265	8																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.908407	324.82	245	9																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.556308	324.96	265	9																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.944969	364.82	245	10																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.564202	364.96	265	10																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.982713	404.82	245	11																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.572536	404.96	265	11																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.02106	444.82	245	12																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.580623	444.96	265	12																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.05934	484.82	245	13																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.58895	484.96	265	13																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.10296	524.82	245	14																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.598426	524.96	265	14																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.14813	564.82	245	15																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.608086	564.96	265	15																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.19442	604.82	245	16																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.618077	604.96	265	16																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.2378	644.82	245	17																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.627609	644.96	265	17																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.27843	684.82	245	18																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.635734	684.96	265	18																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.31561	724.82	245	19																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.643619	724.96	265	19																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.35321	764.82	245	20																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.651203	764.96	265	20																																			
593	B12	Unknown	AcetoPhAssay 90/96	1.39012	804.82	245	21																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.659106	804.96	265	21																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.612908	4.83	245	1																																			
593	B12	Unknown	AcetoPhAssay 90/96	0.488335	4.97	265	1																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.643066	14.08	245	1																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.494802	14.22	265	1																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.682446	54.07	245	2																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.504	54.21	265	2																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.728172	94.07	245	3																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.515084	94.21	265	3																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.772602	134.07	245	4																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.525161	134.21	265	4																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.815813	174.07	245	5																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.534506	174.21	265	5																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.86026	214.07	245	6																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.544724	214.21	265	6																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.906535	254.07	245	7																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.554993	254.21	265	7																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.952515	294.07	245	8																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.565104	294.21	265	8																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.998673	334.07	245	9																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.575397	334.21	265	9																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.04492	374.07	245	10																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.585568	374.21	265	10																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.09108	414.07	245	11																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.595751	414.21	265	11																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.13733	454.07	245	12																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.606042	454.21	265	12																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.18261	494.07	245	13																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.61563	494.21	265	13																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.2281	534.07	245	14																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.625443	534.21	265	14																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.27446	574.07	245	15																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.635281	574.21	265	15																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.3184	614.07	245	16																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.644744	614.21	265	16																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.36483	654.07	245	17																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.654909	654.21	265	17																																			
593	C12	Unknown	AcetoPhAssay 91/96	1.415	694.07	245	18																																			
593	C12	Unknown	AcetoPhAssay 91/96	0.665269	694.21	265	18																																			
